Year,LoanCharacteristicsID,Bank,FIPSStateNumericCode,FIPSCountyCode,CoreBasedStatisticalAreaCode,CensusTractMinorityRatioPercent,CensusTractMedFamIncomeAmount,LocalAreaMedianIncomeAmount,HUDMedianIncomeAmount,TotalMonthlyIncomeAmount,LTVRatioPercent,NoteRatePercent,NoteAmount,HousingExpenseRatioPercent,TotalDebtExpenseRatioPercent,Borrower1CreditScoreValue,Borrower2CreditScoreValue,PMICoveragePercent,LoanPurposeType,ProductCategoryName,MortgageType,ScheduledTotalPaymentCount,LoanAmortizationMaxTermMonths,MortgageLoanSellerInstType,PropertyUsageType,PropertyUnitCount,PropertyType,BorrowerCount,BorrowerFirstTimeHomebuyer,Borrower1AgeAtApplicationYears,Borrower2AgeAtApplicationYears,Borrower1SexType,Borrower2SexType,Borrower1Race1Type,Borrower2Race1Type,EmploymentBorrowerSelfEmployed,min_credit_score,avg_age
2024,2845309,Topeka,46,083,43620,4.847,141513,97861,107600,6482,67,6.625,294900,39.17,45,5,4,0,1,01,0,360,360,01,1,1,PT01,2,0,30,30,1,2,5,5,1,4,30
2024,2845310,Topeka,31,153,36540,19.811,155726,102337,109700,13635,80,6.25,308886,19.91,41.63,5,NA,0,1,01,0,360,360,01,1,1,PT07,1,0,43,NA,1,NA,5,8,0,5,43
2024,2845311,Topeka,29,047,28140,18.346,140030,99766,103000,27569,95,6.875,590121,17.77,29.08,5,5,30,1,01,0,360,360,01,1,1,PT07,2,0,31,30,1,2,5,5,0,5,30.5
2024,2845312,Topeka,48,039,26420,42.383,98081,92750,95200,12324,80,6.75,336000,23.44,37.36,5,5,0,2,01,0,360,360,01,1,1,PT01,2,0,47,56,1,2,5,5,0,5,51.5
2024,2845313,Topeka,37,133,27340,19.78,95241,67237,76200,8713,80,6.875,330800,32.3,37.85,3,4,0,1,01,0,360,360,01,1,1,PT07,2,0,55,56,2,1,5,5,0,3,55.5
2024,2845314,Topeka,20,091,28140,30.965,170000,99766,103000,24280,80,6.375,640000,20.85,38.92,4,NA,0,6,01,0,360,360,01,1,1,PT07,1,0,64,NA,1,NA,5,8,0,4,64
2024,2845315,Topeka,12,071,15980,40.564,68634,81979,88800,26712,90,6.5,656333,13.93,45.31,5,NA,25,1,01,0,360,360,01,2,1,PT01,1,0,43,NA,1,NA,5,8,1,5,43
2024,2845316,Topeka,42,091,37980,44.594,89286,108977,114700,14208,85,6.5,412000,24.09,28.3,4,NA,12,1,01,0,360,360,01,1,1,PT07,1,1,41,NA,2,NA,2,8,0,4,41
2024,2845317,Topeka,41,007,11820,25.818,78906,86961,92300,20333,80,6.625,438400,15.49,36.3,5,NA,0,1,01,0,360,360,01,2,1,PT01,1,0,45,NA,1,NA,5,8,0,5,45
2024,2845318,Topeka,47,019,27740,4.861,62909,71377,80100,24833,90,6.625,429300,2.43,19.48,5,5,25,1,01,0,360,360,01,2,1,PT01,2,0,53,42,1,2,5,5,0,5,47.5
2024,2845319,Topeka,51,125,16820,10.362,137569,111204,124200,21425,80,6.5,452000,13.49,31.08,5,5,0,1,01,0,360,360,01,2,1,PT07,2,0,50,42,1,1,5,5,0,5,46
2024,2845320,Topeka,29,095,28140,16.106,142563,99766,103000,11250,80,6.375,504000,36.71,41.51,4,NA,0,1,01,0,360,360,01,1,1,PT07,1,0,49,NA,1,NA,5,8,0,4,49
2024,2845321,Topeka,17,089,16980,15.309,152993,106055,109800,23864,80,6.25,460000,17.26,27.72,4,4,0,6,01,0,360,360,01,1,1,PT07,2,0,49,54,1,2,5,5,0,4,51.5
2024,2845322,Topeka,29,209,99999,8.557,57400,69762,74100,23326,90,5.875,517500,13.1,45.24,4,5,12,1,01,0,240,240,01,1,1,PT07,2,0,41,38,1,2,5,5,0,4,39.5
2024,2845324,Topeka,21,227,14540,12.452,90870,77221,82500,20500,90,7,742500,27.1,44.44,5,5,25,1,01,0,360,360,01,1,1,PT01,2,0,63,60,1,2,5,5,0,5,61.5
2024,2845325,Topeka,17,141,40300,30.15,96350,91406,97100,14473,85,7.5,217000,14.54,22.47,5,4,12,1,01,0,360,360,01,1,1,PT01,2,0,36,35,1,2,5,5,1,4,35.5
2024,2845326,Topeka,31,055,36540,11.039,134886,102337,109700,14186,88,6.875,397000,25.44,36.27,5,5,25,1,01,0,360,360,01,1,1,PT07,2,0,36,30,1,2,5,5,0,5,33
2024,2845327,Topeka,46,099,43620,6.569,138477,97861,107600,11667,95,6.625,455938,31.62,36.03,4,NA,30,1,01,0,360,360,01,1,1,PT01,1,0,34,NA,NA,NA,NA,8,1,4,34
2024,2845328,Topeka,31,153,36540,13.505,151120,102337,109700,14998,80,7.5,392000,25.77,39.66,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,51,44,1,2,5,5,0,5,47.5
2024,2845329,Topeka,29,095,28140,12.923,196364,99766,103000,25038,95,7.375,712500,24.56,35.44,5,5,30,1,01,0,360,360,01,1,1,PT07,2,0,31,32,2,1,3,3,0,5,31.5
2024,2845330,Topeka,31,153,36540,19.341,132381,102337,109700,7704,80,6.5,303500,33.35,40.04,5,4,0,1,01,0,360,360,01,1,1,PT01,2,0,32,33,1,2,5,5,0,4,32.5
2024,2845331,Topeka,31,055,36540,10.778,148090,102337,109700,16422,80,6.625,332000,17.51,31.79,5,5,0,1,01,0,360,360,01,1,1,PT01,2,1,34,41,2,1,5,5,0,5,37.5
2024,2845332,Topeka,31,153,36540,13.505,151120,102337,109700,7419,75,6.875,310000,39.22,45.1,5,NA,0,1,01,0,360,360,01,1,1,PT07,1,0,44,NA,1,NA,5,8,0,5,44
2024,2845333,Topeka,31,123,99999,18.288,78613,81979,83500,8789,80,7.125,200000,21.25,44.43,5,3,0,1,01,0,360,360,01,1,1,PT01,2,0,36,37,2,1,5,5,0,3,36.5
2024,2845334,Topeka,29,510,41180,27.566,86179,97901,103200,45975,80,6.625,172000,10.83,14.37,5,5,0,1,01,0,360,360,01,2,1,PT01,2,0,39,39,NA,NA,NA,NA,0,5,39
2024,2845335,Topeka,46,099,43620,13.445,148784,97861,107600,16718,80,6.375,420000,21.44,42.91,5,5,0,1,01,0,360,360,01,1,1,PT01,3,0,40,43,2,1,5,5,0,5,41.5
2024,2845336,Topeka,20,111,21380,50.361,58294,76220,82700,3567,90,6.625,148500,37.9,48.73,5,NA,25,1,01,0,360,360,01,1,1,PT01,1,1,30,NA,1,NA,5,8,0,5,30
2024,2845337,Topeka,20,111,21380,23.569,81467,76220,82700,4250,68,6.875,105400,23.2,23.2,4,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,37,NA,1,NA,5,8,0,4,37
2024,2845338,Topeka,18,127,16980,15.919,58271,106055,109800,18388,80,6.5,239000,11.59,33.64,5,NA,0,1,01,0,240,240,01,1,1,PT01,1,0,44,NA,1,NA,5,8,0,5,44
2024,2845339,Topeka,20,173,48620,25.371,77961,84050,91200,14916,80,7,412000,25.06,38.23,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,58,58,1,2,5,5,0,5,58
2024,2845340,Topeka,40,109,36420,40.039,104500,84302,89100,24583,80,7.325,162288,10.54,20.27,4,NA,0,1,01,0,360,360,01,2,1,PT01,1,0,31,NA,1,NA,2,8,0,4,31
2024,2845342,Topeka,17,119,41180,6.102,99138,97901,103200,23167,95,7.375,470250,18.36,41.19,4,5,30,1,01,0,360,360,01,1,1,PT01,2,0,32,54,1,2,5,5,1,4,43
2024,2845344,Topeka,40,097,99999,38.828,94773,68826,73100,17106,85,6.875,348500,16.01,49.08,4,5,12,1,01,0,360,360,01,1,1,PT01,2,0,55,37,1,2,1,5,0,4,46
2024,2845345,Topeka,08,013,14500,19.43,115682,136591,148400,12633,85,6.5,624750,36.79,41,4,5,12,1,01,0,360,360,01,1,1,PT07,2,0,55,82,2,2,NA,NA,0,4,68.5
2024,2845346,Topeka,31,017,99999,9.439,61310,81979,82700,8791,95,6.875,218500,22.26,29.03,3,NA,30,1,01,0,360,360,01,1,1,PT01,1,0,33,NA,1,NA,5,8,1,3,33
2024,2845347,Topeka,31,089,99999,4.437,86648,81979,85100,13860,71,6.75,160000,10.34,35.08,5,5,0,6,01,0,360,360,01,1,1,PT01,2,0,47,47,1,2,5,5,0,5,47
2024,2845348,Topeka,25,009,14460,28.879,181552,134646,142000,17374,31,6.875,250000,15.29,42.45,5,NA,0,6,01,0,360,360,01,1,1,PT01,1,0,56,NA,1,NA,5,8,0,5,56
2024,2845349,Topeka,08,069,22660,22.708,112634,112985,118800,9834,80,6.875,332000,26.09,43.4,4,NA,0,1,01,0,360,360,01,1,1,PT07,1,1,31,NA,1,NA,5,8,0,4,31
2024,2845350,Topeka,20,173,48620,23.865,178705,84050,91200,52134,61,6.625,675000,11.99,13.83,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,39,39,1,2,5,5,0,5,39
2024,2845351,Topeka,20,045,29940,13.687,112123,101379,102000,31250,80,6.125,256000,7.96,26.98,4,NA,0,6,01,0,240,240,01,1,1,PT01,1,0,34,NA,1,NA,5,8,0,4,34
2024,2845352,Topeka,20,091,28140,13.452,83281,99766,103000,23260,58,6.875,720000,23.58,44.86,4,4,0,6,01,0,360,360,01,1,1,PT01,2,0,58,52,1,2,5,5,1,4,55
2024,2845353,Topeka,20,045,29940,23.279,84659,101379,102000,12963,51,7,336000,22.79,37.88,5,5,0,6,01,0,360,360,01,1,1,PT01,2,0,36,39,2,1,5,5,0,5,37.5
2024,2845354,Topeka,20,091,28140,32.268,102405,99766,103000,13182,80,7,313600,19.26,30.66,5,5,0,1,01,0,360,360,01,1,1,PT01,2,1,40,34,1,2,2,5,0,5,37
2024,2845355,Topeka,20,045,29940,11.032,118105,101379,102000,13112,57,6.5,220000,14.68,20.81,5,5,0,6,01,0,360,360,01,1,1,PT01,2,0,61,60,1,2,5,5,0,5,60.5
2024,2845356,Topeka,08,041,17820,29.625,87794,98394,103700,14935,99,6,476215,22.62,40.19,4,4,0,1,01,1,360,360,01,1,1,PT01,2,1,31,31,1,2,5,5,0,4,31
2024,2845357,Topeka,20,051,25700,10.242,91591,86484,91800,12304,80,6.625,160800,14.86,26.17,3,4,0,6,01,0,180,180,01,1,1,PT01,2,0,47,43,1,2,5,5,1,3,45
2024,2845358,Topeka,20,109,99999,11.043,84559,84559,89800,9050,80,6.125,188000,17.08,25.4,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,27,26,1,2,5,5,0,5,26.5
2024,2845359,Topeka,31,139,35740,5.373,71250,81979,83800,8482,90,7,162000,15.8,28.89,4,4,25,1,01,0,360,360,01,1,1,PT01,2,1,23,23,1,2,5,5,0,4,23
2024,2845360,Topeka,20,173,48620,15.869,129322,84050,91200,17916,31,7.125,199000,15.77,16.13,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,64,NA,1,NA,NA,8,0,5,64
2024,2845361,Topeka,20,173,48620,20.322,95286,84050,91200,6480,80,7.125,293350,42.01,42.75,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,41,NA,2,NA,5,8,0,5,41
2024,2845362,Topeka,20,173,48620,17.952,114807,84050,91200,9278,77,6.875,264000,25.54,31.8,5,4,0,1,01,0,360,360,01,1,1,PT01,2,1,25,27,2,1,5,5,0,4,26
2024,2845363,Topeka,20,173,48620,20.329,140791,84050,91200,12223,95,7.125,337250,24.14,29.26,5,5,30,1,01,0,360,360,01,1,1,PT01,2,1,49,50,2,1,5,5,0,5,49.5
2024,2845364,Topeka,20,173,48620,35.424,90156,84050,91200,11101,69,7.5,350000,33.92,34.82,4,NA,0,6,01,0,360,360,01,1,1,PT01,1,0,40,NA,2,NA,5,8,0,4,40
2024,2845365,Topeka,20,173,48620,26.355,114855,84050,91200,10267,95,7,285000,27.33,40.76,4,4,30,1,01,0,360,360,01,1,1,PT01,2,1,25,24,NA,2,5,5,0,4,24.5
2024,2845366,Topeka,20,173,48620,8.296,121389,84050,91200,21552,95,6.625,434150,15.84,46.62,5,5,30,1,01,0,360,360,01,1,1,PT01,2,0,36,44,1,2,5,5,0,5,40
2024,2845367,Topeka,20,097,99999,12.276,76681,76681,82700,7560,95,7,154850,20.19,33.79,3,4,30,2,01,0,360,360,01,1,1,PT01,2,0,22,25,2,1,5,NA,0,3,23.5
2024,2845368,Topeka,20,173,48620,7.196,121154,84050,91200,14169,85,6.625,488750,26.79,41.67,5,5,12,2,01,0,360,360,01,1,1,PT01,2,0,45,46,2,1,5,5,0,5,45.5
2024,2845369,Topeka,20,155,26740,8.372,77500,76220,82700,7092,56,6.75,190000,22.84,24.79,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,70,62,1,2,5,5,0,5,66
2024,2845370,Topeka,20,173,48620,14.571,98382,84050,91200,14281,80,6.25,396000,23.23,27.05,5,5,0,1,01,0,360,360,01,1,1,PT07,2,0,34,34,1,2,5,5,0,5,34
2024,2845371,Topeka,20,121,28140,12.865,97188,99766,103000,12774,85,6.875,301750,20.24,28.84,4,5,12,1,01,0,360,360,01,1,1,PT01,2,1,27,25,1,2,5,5,0,4,26
2024,2845372,Topeka,20,117,99999,4.644,74121,79787,84700,10754,51,7.125,300000,25.48,35.53,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,48,NA,1,NA,5,8,0,5,48
2024,2845373,Topeka,20,131,99999,5.412,99464,95802,101700,7817,52,6.125,100000,12.16,35.12,5,5,0,1,01,0,360,360,01,1,1,PT01,2,1,45,44,1,2,2,2,1,5,44.5
2024,2845374,Topeka,31,131,99999,18.734,86339,97105,103100,8404,73,6.125,200000,20.3,42.26,4,4,0,1,01,0,360,360,01,1,1,PT01,2,0,31,32,1,2,5,5,0,4,31.5
2024,2845375,Topeka,31,043,43580,46.495,90119,86858,92500,6737,72,6.375,126000,16.42,33.92,3,3,0,2,01,0,360,360,01,1,1,PT01,2,0,43,49,1,2,5,5,0,3,46
2024,2845376,Topeka,20,173,48620,52.935,69750,84050,91200,7083,90,7.625,108000,25.14,41.85,5,NA,25,1,01,0,360,360,01,2,1,PT01,1,0,26,NA,1,NA,5,8,0,5,26
2024,2845377,Topeka,08,011,99999,35.416,64453,85298,94200,6955,99,6.5,270019,30.31,46.81,3,4,0,1,01,1,360,360,01,1,1,PT01,2,1,23,24,1,2,5,5,0,3,23.5
2024,2845378,Topeka,08,041,17820,35.224,75759,98394,103700,24461,80,6.5,372000,10.61,11.2,5,5,0,1,01,2,360,360,01,1,1,PT01,2,1,37,31,1,2,5,2,0,5,34
2024,2845379,Topeka,08,041,17820,30.2,123171,98394,103700,14503,100,5.625,570000,27.39,46.16,2,NA,0,1,01,2,360,360,01,1,1,PT01,1,1,48,NA,1,NA,5,8,0,2,48
2024,2845380,Topeka,08,043,15860,25.421,68558,85298,94200,12517,60,5.375,315000,17.47,24.25,5,NA,0,1,01,2,360,360,01,1,1,PT07,1,0,37,NA,NA,NA,5,8,0,5,37
2024,2845381,Topeka,08,035,19740,22.26,163750,119980,130400,6151,82,5.875,321530,42.91,43.23,5,NA,0,1,01,1,360,360,01,1,1,PT06,1,1,29,NA,1,NA,5,8,0,5,29
2024,2845382,Topeka,08,001,19740,50.263,132266,119980,130400,8943,99,5.375,481026,38.31,46.17,4,4,0,1,01,1,360,360,01,1,1,PT07,3,1,27,22,1,2,5,5,1,4,24.5
2024,2845383,Topeka,08,041,17820,39.018,115026,98394,103700,16337,95,5.375,425285,16.07,37.27,5,4,0,1,01,2,360,360,01,1,1,PT07,2,1,26,25,1,2,5,1,0,4,25.5
2024,2845384,Topeka,40,133,99999,33.577,54018,66879,69000,9211,82,7.125,268620,27.78,46.38,3,1,0,6,01,1,360,360,01,1,1,PT01,2,0,45,41,1,2,5,5,0,1,43
2024,2845385,Topeka,31,159,30700,9.921,84750,95060,102200,16089,90,6.875,451800,20.08,30.83,5,5,25,1,01,0,360,360,01,1,1,PT07,2,0,30,28,1,2,5,5,0,5,29
2024,2845386,Topeka,46,135,49460,10.737,96333,90804,96400,20266,54,6.625,305000,16.41,26.28,5,4,0,1,01,0,240,240,01,1,1,PT01,2,0,51,55,1,2,5,5,0,4,53
2024,2845387,Topeka,31,003,99999,8.318,76250,81979,82700,7169,95,6.875,261250,32.09,45.67,5,4,30,1,01,0,360,360,01,1,1,PT01,2,1,25,24,1,2,5,5,0,4,24.5
2024,2845388,Topeka,20,169,41460,22.318,107125,80232,85200,8163,80,6.875,136800,16.53,20.33,4,5,0,1,01,0,360,360,01,1,1,PT01,2,0,33,23,1,2,5,5,0,4,28
2024,2845389,Topeka,20,149,31740,10.583,105192,81592,85700,7212,79,6.75,161000,22.3,31.18,4,NA,0,6,01,0,240,240,01,1,1,PT01,1,0,42,NA,2,NA,5,8,0,4,42
2024,2845390,Topeka,20,173,48620,26.355,114855,84050,91200,8015,75,6,250000,31.78,43.52,4,4,0,1,01,0,360,360,01,1,1,PT01,2,0,69,65,1,2,5,5,0,4,67
2024,2845391,Topeka,20,173,48620,21.742,111912,84050,91200,3219,19,6.5,47400,22.69,23.32,4,NA,0,2,01,0,360,360,01,1,1,PT01,1,0,49,NA,2,NA,5,8,0,4,49
2024,2845392,Topeka,08,031,19740,18.338,208561,119980,130400,22492,95,7.125,641250,25.31,34.91,4,5,30,1,01,0,360,360,01,1,1,PT07,2,1,56,55,1,2,5,NA,1,4,55.5
2024,2845393,Topeka,40,133,99999,39.951,50781,66879,69000,40067,80,5.99,436000,8.26,37.65,4,NA,0,6,01,0,360,360,01,1,1,PT01,1,0,51,NA,1,NA,5,8,0,4,51
2024,2845394,Topeka,20,069,99999,23.98,100446,89038,94500,5000,80,7,96000,21.07,26.75,4,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,23,NA,1,NA,5,8,0,4,23
2024,2845395,Topeka,20,069,99999,12.483,75375,89038,94500,6156,95,6.875,285000,41.28,45.39,5,NA,30,1,01,0,360,360,01,1,1,PT01,1,0,29,NA,1,NA,5,8,1,5,29
2024,2845396,Topeka,20,169,41460,22.298,78886,80232,85200,14584,95,6.75,251750,14.81,37.66,4,4,30,1,01,0,360,360,01,1,1,PT01,2,0,45,46,1,2,5,5,0,4,45.5
2024,2845397,Topeka,20,099,99999,15.837,81250,76220,82700,8833,62,7.25,220000,23.16,35.96,3,4,0,6,01,0,240,240,01,1,1,PT01,2,0,45,45,1,2,5,5,0,3,45
2024,2845398,Topeka,29,011,99999,13.857,70224,66114,70600,9211,80,7.625,300000,26.52,39.28,5,5,0,1,01,0,360,360,01,1,1,PT01,2,1,31,28,1,2,5,5,1,5,29.5
2024,2845399,Topeka,29,015,99999,6.504,75051,66114,70600,12943,80,6.75,220000,13.13,23.67,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,29,29,1,2,5,5,0,5,29
2024,2845400,Topeka,20,037,38260,33.307,49671,76220,82700,19106,90,6.875,75150,10.49,24.85,5,5,25,1,01,0,360,360,01,2,1,PT01,2,0,48,43,1,2,5,5,0,5,45.5
2024,2845401,Topeka,20,133,99999,17.084,73988,76220,82700,8869,73,7.125,245000,24.44,36.07,4,5,0,2,01,0,360,360,01,1,1,PT01,2,0,42,40,1,2,5,5,1,4,41
2024,2845402,Topeka,31,109,30700,11.538,136710,95060,102200,11631,66,7,350000,21.74,25.65,5,5,0,2,01,0,360,360,01,1,1,PT01,2,0,55,55,1,2,5,5,0,5,55
2024,2845403,Topeka,31,109,30700,7.695,118810,95060,102200,9008,80,6.875,362000,33.82,48.98,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,29,28,1,2,5,5,0,5,28.5
2024,2845404,Topeka,20,123,99999,6.865,74750,78229,83100,21751,90,6.375,155250,3.74,11.3,5,5,25,1,01,0,360,360,01,2,1,PT01,2,0,47,53,2,1,5,5,0,5,50
2024,2845405,Topeka,31,153,36540,17.692,119844,102337,109700,13081,65,6.75,204000,15.91,42.85,3,3,0,6,01,0,360,360,01,1,1,PT01,2,0,44,29,2,2,5,5,0,3,36.5
2024,2845406,Topeka,31,109,30700,16.783,127422,95060,102200,11416,75,6.375,352500,26.49,31.75,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,50,NA,1,NA,5,8,0,5,50
2024,2845408,Topeka,29,141,99999,7.461,66750,66114,70600,26666,80,6.375,324810,9.46,18.68,5,5,0,1,01,0,360,360,01,2,1,PT07,2,0,39,36,2,1,5,5,0,5,37.5
2024,2845409,Topeka,08,123,24540,39.515,91406,102620,114500,11523,90,6.75,445500,30.94,49.64,4,NA,25,1,01,0,360,360,01,1,1,PT01,1,0,47,NA,2,NA,5,8,0,4,47
2024,2845410,Topeka,20,177,45820,16.66,85833,85437,87300,8578,95,7.125,252700,25.36,44.93,5,NA,30,1,01,0,360,360,01,1,1,PT01,1,0,62,NA,1,NA,NA,8,0,5,62
2024,2845411,Topeka,20,161,31740,24.275,152610,81592,85700,11250,34,6.625,225000,21.6,22.32,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,53,NA,1,NA,5,8,0,5,53
2024,2845412,Topeka,20,127,99999,7.566,64583,76220,82700,6491,60,6.5,90000,17.32,18.04,5,NA,0,1,01,0,180,180,01,1,1,PT01,1,0,33,NA,1,NA,5,8,0,5,33
2024,2845413,Topeka,20,127,99999,7.566,64583,76220,82700,8929,59,6.875,100000,12.74,22.15,4,3,0,2,01,0,360,360,01,1,1,PT01,2,0,41,46,1,2,NA,NA,0,3,43.5
2024,2845414,Topeka,31,109,30700,32.935,71563,95060,102200,7150,80,6.75,268000,31.88,32.23,4,NA,0,1,01,0,360,360,01,1,1,PT07,1,0,25,NA,1,NA,5,8,0,4,25
2024,2845415,Topeka,29,077,44180,13.729,118438,75885,80500,33333,32,6.625,225000,5.82,15.16,4,4,0,1,01,0,240,240,01,1,1,PT01,2,0,58,56,1,2,5,5,0,4,57
2024,2845416,Topeka,20,157,99999,7.271,77768,76667,82700,11957,80,6.75,135000,10.41,16.91,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,54,49,NA,NA,NA,NA,0,5,51.5
2024,2845417,Topeka,20,157,99999,7.271,77768,76667,82700,8677,67,6.125,40000,11.12,36.03,5,5,0,6,01,0,180,180,01,2,1,PT01,2,0,56,54,NA,NA,NA,NA,1,5,55
2024,2845418,Topeka,20,069,99999,23.98,100446,89038,94500,12449,58,6.375,200000,17.57,36.53,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,34,37,1,2,5,5,1,5,35.5
2024,2845419,Topeka,31,109,30700,8.284,122845,95060,102200,14638,83,7,355000,21.43,25.32,4,4,12,2,01,0,360,360,01,1,1,PT01,2,0,28,24,1,2,5,5,0,4,26
2024,2845420,Topeka,40,121,32540,39.595,51250,62639,70300,5280,64,5.875,124000,18.68,20.35,5,NA,0,6,01,0,360,360,01,1,1,PT01,1,0,52,NA,2,NA,5,8,0,5,52
2024,2845421,Topeka,40,027,36420,34.387,105949,84302,89100,7333,95,6.5,204250,22.77,26.35,5,4,30,1,01,0,360,360,01,1,1,PT07,2,1,30,29,1,2,5,5,0,4,29.5
2024,2845422,Topeka,31,139,35740,4.707,90101,81979,83800,10073,37,7,200000,26.27,40.4,2,NA,0,2,01,0,240,240,01,1,1,PT01,1,0,68,NA,1,NA,5,8,0,2,68
2024,2845423,Topeka,35,043,10740,60.215,85608,79295,86400,8501,86,6.375,341062,32.72,38.8,5,4,25,1,01,0,360,360,01,1,1,PT07,2,1,24,25,2,1,5,5,0,4,24.5
2024,2845424,Topeka,08,005,19740,44.961,93295,119980,130400,16620,80,6.75,456000,21.91,47.41,5,NA,0,1,01,0,360,360,01,1,1,PT07,1,0,39,NA,2,NA,2,8,1,5,39
2024,2845425,Topeka,40,113,46140,27.435,99028,83507,85300,25424,80,7.625,432000,14.76,39.81,4,NA,0,1,01,0,360,360,01,2,1,PT07,1,0,35,NA,1,NA,NA,8,0,4,35
2024,2845426,Topeka,48,021,12420,67.566,82292,115204,126000,9482,80,7.125,352000,32.18,44.98,5,5,0,6,01,0,360,360,01,1,1,PT01,2,0,58,47,1,2,5,5,0,5,52.5
2024,2845427,Topeka,11,001,47900,52.073,244583,144539,152900,16587,95,6.25,617405,30.9,49.81,5,NA,30,1,01,0,360,360,01,1,1,PT06,1,0,59,NA,2,NA,NA,8,0,5,59
2024,2845428,Topeka,40,109,36420,47.543,78472,84302,89100,18633,80,6.375,399000,18.04,21.94,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,38,NA,2,NA,5,8,0,5,38
2024,2845429,Topeka,20,177,45820,12.16,106164,85437,87300,5253,95,6.5,202445,33.19,33.57,5,NA,30,1,01,0,360,360,01,1,1,PT01,1,1,38,NA,1,NA,5,8,0,5,38
2024,2845430,Topeka,20,177,45820,23.727,94444,85437,87300,8815,95,6.25,206625,21.39,38.24,5,NA,30,1,01,0,360,360,01,1,1,PT07,1,0,60,NA,2,NA,5,8,0,5,60
2024,2845431,Topeka,56,025,16220,13.116,130337,88465,85900,20719,80,6.875,434400,15.62,21.5,5,5,0,1,01,0,360,360,01,1,1,PT07,2,0,30,30,1,2,5,5,0,5,30
2024,2845432,Topeka,30,111,13740,12.729,128774,91749,100000,6417,64,6.875,332000,40.9,43.43,5,5,0,2,01,0,360,360,01,1,1,PT07,2,0,28,28,1,2,5,5,0,5,28
2024,2845433,Topeka,31,055,36540,12.424,154034,102337,109700,12334,80,6.875,370734,28.71,32.54,5,5,0,1,01,0,360,360,01,1,1,PT07,2,0,36,36,1,2,5,5,0,5,36
2024,2845434,Topeka,31,109,30700,13.414,141827,95060,102200,23187,80,6.875,376000,14.22,20.01,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,34,34,1,2,5,2,0,5,34
2024,2845435,Topeka,40,041,99999,41.557,61133,66879,70500,5654,25,6.5,75000,20.39,28.38,5,NA,0,2,01,0,180,180,01,1,1,PT07,1,0,75,NA,2,NA,5,8,0,5,75
2024,2845436,Topeka,20,171,99999,24.384,64276,76220,82700,10523,80,6.25,208800,17.92,27.45,2,2,0,1,01,0,360,360,01,1,1,PT01,2,0,42,37,1,2,5,5,1,2,39.5
2024,2845437,Topeka,20,055,23780,54.253,85350,82562,87700,10783,95,7,264500,21.98,42.68,5,5,30,1,01,0,360,360,01,1,1,PT01,2,0,37,37,1,2,5,5,0,5,37
2024,2845438,Topeka,20,187,99999,48.464,69145,76220,82700,4284,87,6.75,100000,30.8,37.4,5,NA,25,1,01,0,240,240,01,1,1,PT01,1,0,33,NA,2,NA,5,8,0,5,33
2024,2845439,Topeka,40,115,33060,37.669,52279,66879,69000,3380,80,7,48000,18.03,18.15,5,NA,0,1,01,0,180,180,01,1,1,PT01,1,1,25,NA,2,NA,1,8,0,5,25
2024,2845440,Topeka,40,035,99999,33.69,59784,66879,69000,11028,80,6.625,152000,14.55,21.13,4,5,0,6,01,0,180,180,01,1,1,PT01,2,0,33,35,1,2,NA,5,0,4,34
2024,2845441,Topeka,20,135,99999,14.217,91042,91042,96700,4935,77,6.875,39600,10.54,24.32,4,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,23,NA,1,NA,5,8,0,4,23
2024,2845442,Topeka,20,173,48620,20.322,95286,84050,91200,7048,70,6.5,225000,27.7,40.63,4,NA,0,1,01,0,360,360,01,1,1,PT07,1,1,53,NA,2,NA,5,8,0,4,53
2024,2845443,Topeka,20,173,48620,15.879,126793,84050,91200,11756,80,6.875,257760,18.4,32.67,3,3,0,2,01,0,360,360,01,1,1,PT01,2,0,49,36,1,2,5,5,0,3,42.5
2024,2845444,Topeka,20,173,48620,17.133,83412,84050,91200,6377,95,6.125,229900,30.44,41.97,4,4,30,1,01,0,360,360,01,1,1,PT01,2,0,31,36,1,2,5,5,0,4,33.5
2024,2845445,Topeka,20,009,24460,13.91,86271,76220,82700,11923,80,6.375,159920,11.77,38.45,4,4,0,1,01,0,360,360,01,1,1,PT01,4,0,25,27,2,1,5,5,0,4,26
